path,Text
/data2404/zhangchi/dataset/fundus/1000images/24.Chorioretinal atrophy-coloboma/1ffa9661-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/24.Chorioretinal atrophy-coloboma/1ffa9665-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9466-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9471-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa942c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa943d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9448-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9456-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9441-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9459-8d87-11e8-9daf-6045cb817f5b..TIF,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9478-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa945d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9428-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa944c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9421-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9436-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9485-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/820c830112020f92404cf356772b956f.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa946d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa947c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9432-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9425-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9481-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9475-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9462-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9445-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9452-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9433-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9424-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa947f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9480-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa946a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa944f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa945a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9444-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9453-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/cdb07f7fa99c820e4928ef08180f62fa.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa941f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9474-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/0b41d00ae77a38215045609a22a1fc74.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9463-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa943a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa942f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9457-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9440-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9479-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9467-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9470-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9468-8d87-11e8-9daf-6045cb817f5b..TIF,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa942b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa943e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9449-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9420-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9437-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9484-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa946e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa947b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1dcdf5863101f1652a7af5ab93ec729a.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa945e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9429-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa944b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9446-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9451-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9476-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9461-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa943c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9458-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa942d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9431-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9426-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa947d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9482-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa946c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9438-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa944d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa945c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9422-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9435-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9486-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/4a063fcd03cf9a593c1cae893e2603c5.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9455-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9442-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9465-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9472-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa945f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa944a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9488-8d87-11e8-9daf-6045cb817f5b..TIF,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9423-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9434-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9487-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa946f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa947a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9464-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9473-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa942a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa943f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9454-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9443-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/909994ec4df3890a11be8286d069e246.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/006d45bd44298e4ccbda36858067ba0c.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9477-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9460-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa943b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa942e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/2133fc16623f581db3fb85ae91430465.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9447-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9450-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9469-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9439-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa944e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa945b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9430-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9427-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa947e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa9483-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/29.0.Blur fundus without PDR/1ffa946b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.3.DR1/1ffa95da-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.3.DR1/1ffa95d7-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.3.DR1/1ffa95c9-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.3.DR1/1ffa95c1-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.3.DR1/1ffa95c5-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.3.DR1/1ffa95c3-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.3.DR1/1ffa95ca-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.3.DR1/1ffa95d4-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.3.DR1/1ffa95bb-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.3.DR1/1ffa95d0-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.3.DR1/1ffa95b9-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.3.DR1/1ffa95c7-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.3.DR1/1ffa95d1-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.3.DR1/1ffa95d8-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.3.DR1/1ffa95b1-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.3.DR1/1ffa95c6-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.3.DR1/1ffa95b8-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.3.DR1/1ffa95c2-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/5.1.VKH disease/1ffa93a5-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/5.1.VKH disease/1ffa93a8-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/5.1.VKH disease/1ffa93ac-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/5.1.VKH disease/1ffa93a9-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/5.1.VKH disease/1ffa93ab-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/5.1.VKH disease/1ffa93af-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/5.1.VKH disease/1ffa93a4-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/5.1.VKH disease/1ffa93a2-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/5.1.VKH disease/1ffa93a6-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/5.1.VKH disease/1ffa93ad-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/5.1.VKH disease/1ffa93a7-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/5.1.VKH disease/1ffa93ae-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/5.1.VKH disease/1ffa93aa-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/5.1.VKH disease/1ffa93a3-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/22.Cotton-wool spots/1ffa9416-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/22.Cotton-wool spots/1ffa941d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/22.Cotton-wool spots/1ffa9417-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/22.Cotton-wool spots/1ffa941e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/22.Cotton-wool spots/1ffa941a-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/22.Cotton-wool spots/1ffa9415-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/22.Cotton-wool spots/1ffa941c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/22.Cotton-wool spots/1ffa9419-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/22.Cotton-wool spots/1ffa941b-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/22.Cotton-wool spots/1ffa9414-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/28.Silicon oil in eye/1ffa92bb-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/28.Silicon oil in eye/1ffa92b9-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/28.Silicon oil in eye/1ffa92b0-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/28.Silicon oil in eye/1ffa92b4-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/28.Silicon oil in eye/1ffa92bf-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/28.Silicon oil in eye/1ffa92af-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/28.Silicon oil in eye/1ffa92b5-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/28.Silicon oil in eye/1ffa92bc-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/28.Silicon oil in eye/1ffa92b1-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/28.Silicon oil in eye/1ffa92b8-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/28.Silicon oil in eye/1ffa92ae-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/28.Silicon oil in eye/1ffa92be-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/28.Silicon oil in eye/1ffa92c0-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/28.Silicon oil in eye/1ffa92b7-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/28.Silicon oil in eye/1ffa92b3-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/28.Silicon oil in eye/1ffa92ba-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/28.Silicon oil in eye/1ffa92b2-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/28.Silicon oil in eye/1ffa92bd-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/28.Silicon oil in eye/1ffa92b6-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.1.Tessellated fundus/1ffa959d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.1.Tessellated fundus/1ffa9575-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.1.Tessellated fundus/1ffa957c-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.1.Tessellated fundus/1ffa9578-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.1.Tessellated fundus/1ffa9579-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.1.Tessellated fundus/1ffa958f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.1.Tessellated fundus/1ffa9574-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.1.Tessellated fundus/1ffa9597-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.1.Tessellated fundus/1ffa957f-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.1.Tessellated fundus/1ffa957d-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.1.Tessellated fundus/1ffa9582-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.1.Tessellated fundus/1ffa9583-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/0.1.Tessellated fundus/1ffa958e-8d87-11e8-9daf-6045cb817f5b..JPG,fundus
/data2404/zhangchi/dataset/fundus/1000images/11.Severe hypertensive retinopathy/e3a5c4421746b2624928ca7921f79de55aadcf54.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/11.Severe hypertensive retinopathy/eb83e7b2d06cebb82e926c0ef14bd5dd6fc747d2.jpg,fundus
/data2404/zhangchi/dataset/fundus/1000images/11.Severe hypertensive retinopathy/ceee348eb63613f6096d278ec0f16c11968d0a4d.jpg,fundus
